Klient_id_klienta,Obszar_id_obszaru,Czas_id_czasu,Atrakcja_id_atrakcji,ilosc,cena,Platnosc_id_platnosc
755,1,26,3,3,203,2
1801,3,20,3,4,134,2
942,1,5,6,2,280,2
2380,1,10,6,4,225,2
1062,1,16,11,4,70,2
698,1,10,10,2,137,1
922,1,18,15,1,155,1
2256,2,18,6,4,170,1
2908,2,25,16,5,115,1
1807,1,15,15,2,111,1
656,3,22,14,3,267,1
628,3,13,8,2,161,2
2582,3,11,1,4,77,1
1600,2,21,8,1,251,2
2697,1,2,16,1,32,2
1671,3,15,3,4,292,2
2350,2,15,11,5,204,2
550,1,25,10,1,250,2
1066,1,13,8,1,240,1
1843,2,16,2,3,48,1
187,3,26,16,2,165,2
228,1,24,5,1,290,2
2959,1,11,1,1,259,1
2481,1,23,10,1,151,1
135,3,17,6,3,148,1
794,3,19,15,2,282,1
2535,2,6,15,5,190,2
488,1,2,5,2,57,1
2394,1,12,1,1,186,1
701,1,28,10,3,190,2
702,3,4,14,5,279,2
1379,2,21,6,5,176,2
2375,2,2,6,2,269,1
2538,1,28,5,2,97,2
1152,1,9,5,5,274,2
1375,3,13,5,1,98,1
1754,3,20,4,1,70,1
2160,3,8,4,4,98,1
1465,1,19,9,4,130,1
739,2,3,14,4,287,1
1686,2,2,3,4,64,1
1585,1,2,6,1,75,2
1359,1,4,5,4,175,2
2213,3,23,9,5,100,1
857,2,11,7,1,59,1
586,1,1,2,1,64,2
2817,2,8,10,2,141,2
1101,3,18,16,3,128,2
2524,1,20,13,5,279,1
2128,3,28,15,1,166,1
2564,1,7,9,3,32,2
777,2,28,11,5,177,2
1742,3,13,13,4,120,1
2659,2,10,5,2,223,1
2459,2,21,3,5,174,2
2717,2,14,1,2,37,2
2411,3,3,1,2,117,1
2860,2,4,6,1,274,2
2081,3,8,4,2,183,1
498,1,17,16,1,139,2
1250,3,24,7,2,238,1
1966,1,8,14,2,57,2
2531,2,25,12,4,176,1
1411,1,24,1,3,68,2
1385,2,3,6,5,152,2
1597,2,28,14,1,269,1
1882,1,12,15,3,184,1
2154,3,7,7,5,154,2
2281,3,11,14,4,150,1
2189,1,14,8,4,118,1
594,3,27,8,4,76,2
546,2,5,16,3,115,2
2436,3,30,1,5,189,2
1067,2,1,9,3,258,2
2522,3,13,14,2,32,2
2440,2,27,4,2,57,2
1754,1,26,1,1,151,2
946,2,13,11,4,175,2
942,3,30,4,2,285,1
1433,3,6,6,2,90,2
1554,1,26,12,3,82,2
1243,1,14,5,2,294,2
1385,1,5,9,3,213,1
1468,3,30,16,1,93,1
1318,3,22,14,2,278,2
1061,2,29,5,2,49,2
2092,2,28,15,5,250,1
2197,1,25,14,3,164,1
685,3,23,6,5,209,2
1391,3,15,3,1,226,1
1291,1,8,3,4,192,2
1015,1,1,4,3,54,2
2067,3,30,11,3,237,1
2134,1,28,7,3,279,1
2483,2,23,15,1,275,1
2371,2,22,16,5,94,2
2335,3,5,9,3,102,2
2431,2,15,11,5,295,2
2,1,23,4,4,180,2
1993,1,9,6,1,139,2
1019,1,23,9,3,93,2
1491,3,26,14,4,153,1
2766,1,8,3,5,187,2
709,3,23,4,4,132,1
1361,3,7,7,5,266,1
634,3,4,7,4,242,2
1637,3,11,1,1,163,2
2948,1,7,5,5,59,1
949,1,9,14,5,251,1
2823,2,14,13,3,177,2
1602,1,21,3,4,107,2
249,2,7,10,5,130,1
2449,3,4,1,4,129,2
2222,3,18,15,5,154,2
706,3,7,9,5,38,1
2663,2,3,1,5,141,1
1890,1,9,16,3,184,1
1960,1,23,14,1,250,2
953,1,9,14,5,53,2
1353,3,2,16,2,35,2
1474,1,1,16,5,208,1
2187,1,28,9,5,159,2
1837,2,22,13,2,207,2
1146,3,6,16,2,134,1
353,1,1,2,3,82,1
769,3,27,4,1,214,2
2461,2,10,15,4,101,2
1503,2,6,2,2,126,1
784,3,29,11,2,281,2
282,3,13,6,2,143,1
2222,3,17,1,5,294,2
1283,3,2,12,1,121,2
2548,3,30,3,5,44,2
2739,3,18,15,4,293,2
1418,3,18,6,5,160,2
1578,2,2,7,2,177,2
2810,3,28,3,3,298,1
108,2,5,8,2,127,2
2748,3,6,4,1,255,2
2964,2,12,5,5,261,1
677,3,24,8,3,73,2
81,3,22,3,5,160,1
1398,2,27,8,1,281,2
2058,3,6,6,4,267,2
1296,2,27,12,1,278,2
1536,2,30,14,1,259,2
766,2,2,1,2,169,2
42,2,24,12,5,222,2
114,2,3,13,2,37,2
536,3,13,14,3,199,2
250,3,19,15,1,224,1
1270,1,11,6,2,145,1
2970,1,30,4,2,103,1
2225,3,3,15,5,109,1
1835,2,6,13,5,183,2
1895,1,25,14,5,59,2
1535,3,14,15,4,77,1
2295,2,19,6,2,159,1
2966,2,1,5,3,125,2
1419,1,18,8,5,161,1
2696,1,12,4,1,262,1
489,2,30,4,1,269,2
626,2,14,9,1,189,2
1907,3,18,10,4,246,1
1703,3,14,12,4,254,2
721,1,5,4,4,60,2
2732,1,2,5,3,290,1
1856,1,29,13,5,223,1
1146,3,20,7,1,81,2
2307,2,15,7,1,294,2
878,1,11,8,3,250,2
2377,2,8,5,5,239,2
2213,2,30,13,1,192,2
1424,2,24,10,5,92,1
1411,2,27,7,5,110,1
2488,2,10,7,5,175,2
696,2,4,4,3,204,1
74,2,20,16,2,59,2
2426,2,28,9,3,187,1
2987,2,27,14,3,198,2
2778,3,12,4,1,102,1
297,2,11,9,3,59,1
153,1,14,10,1,167,1
103,2,26,5,5,102,1
45,1,11,16,1,63,1
2498,1,22,6,5,185,2
2681,2,2,1,3,266,2
403,2,8,5,1,269,2
826,2,28,2,1,31,1
1270,3,17,9,5,123,1
2926,3,9,6,5,114,1
2514,3,10,8,2,108,2
2476,1,20,15,2,85,2
2275,3,7,14,3,198,1
1731,2,14,8,3,226,1
2032,3,29,3,3,232,1
2104,2,19,10,4,85,2
2596,3,20,13,1,208,1
2747,1,16,6,4,210,1
951,3,30,14,3,224,1
490,3,22,11,3,62,1
679,2,7,14,3,265,2
1719,3,23,7,1,284,2
2585,2,25,15,1,77,1
2181,2,23,3,3,151,2
648,3,3,11,3,73,2
1546,1,16,5,4,178,2
245,1,15,8,4,134,1
781,3,24,6,5,211,1
2836,2,22,16,3,32,1
2580,2,22,9,4,49,1
495,1,19,5,4,202,2
1107,1,20,12,1,138,2
52,1,10,10,3,81,2
2382,3,10,6,3,134,1
1853,3,30,16,2,287,1
1814,1,3,6,1,260,2
622,1,8,6,4,138,2
966,2,29,5,5,239,1
1486,1,28,2,2,144,2
1509,3,22,12,3,262,1
538,1,9,8,2,298,2
2285,1,1,15,5,132,1
1147,1,22,7,1,225,1
2522,1,7,13,3,252,2
1093,2,19,3,3,146,1
495,2,26,9,4,241,2
643,3,5,5,1,152,1
1943,3,10,5,1,111,1
138,1,21,15,1,268,1
1665,2,24,8,5,71,1
1132,3,27,7,5,131,2
853,1,16,7,2,187,2
1599,1,27,7,1,247,1
1852,1,20,10,5,120,2
1468,2,25,2,2,273,1
395,2,27,4,5,222,2
2891,1,16,13,2,213,1
335,3,2,14,2,56,2
2129,1,24,1,1,291,2
2070,3,9,2,4,150,1
2596,1,7,4,1,126,2
2965,1,25,10,4,202,1
1551,3,9,16,5,167,1
532,1,5,15,4,291,1
1453,1,22,10,2,197,1
2532,3,19,5,4,58,2
416,3,14,7,2,142,1
2698,1,4,15,5,294,2
2816,1,10,6,2,132,2
2619,1,30,7,1,65,2
2873,2,21,2,3,219,1
358,3,16,7,3,57,2
697,2,23,5,4,180,2
2316,1,28,6,4,88,1
2659,2,29,6,2,165,2
1050,2,25,9,2,205,2
1014,3,28,14,2,278,2
1385,1,4,6,3,237,1
1050,3,22,11,3,238,1
792,2,4,5,3,203,2
621,3,24,6,5,53,1
1487,3,16,8,2,198,1
642,3,29,12,4,234,2
1866,1,26,13,5,188,1
826,3,18,11,2,234,1
928,2,1,11,4,232,2
2452,1,7,3,1,248,1
2075,1,17,14,5,268,2
2491,3,18,1,3,127,1
425,3,23,1,5,75,2
1472,3,2,1,1,69,2
2696,2,19,12,4,36,2
2014,1,25,7,5,210,1
1317,2,19,3,2,201,2
806,2,5,5,4,69,1
699,2,25,15,4,240,2
879,3,10,12,2,201,1
2714,3,19,16,3,145,1
1452,2,27,10,3,64,2
469,2,14,3,5,133,1
1585,3,16,3,5,177,1
1455,1,14,1,5,85,1
1536,2,9,3,4,70,2
238,3,9,4,4,111,1
1549,3,18,8,2,38,1
2865,1,26,10,5,274,2
294,2,17,9,5,101,2
2721,1,1,3,2,216,1
159,1,28,4,2,32,2
1384,3,18,12,1,296,2
1240,2,16,14,2,232,2
1611,3,22,12,1,163,2
2118,2,9,1,2,280,2
2646,3,12,11,5,38,2
1586,3,24,12,2,53,1
2158,2,10,16,5,156,2
1596,1,16,4,3,126,2
894,1,22,14,1,206,2
1480,1,7,6,4,123,1
2239,3,30,13,3,61,2
334,3,1,7,3,134,1
2232,3,13,7,4,267,1
1986,1,28,4,3,289,1
936,1,20,4,1,167,2
768,2,14,2,2,237,1
967,3,13,10,2,78,2
893,3,30,1,3,240,1
2682,1,17,16,1,235,2
2595,2,6,6,5,182,1
990,3,9,7,1,41,1
1075,2,19,3,4,158,1
986,3,6,11,4,219,1
1408,3,5,2,1,134,1
899,1,8,7,4,100,2
2445,3,19,6,4,231,2
1721,3,25,6,2,241,2
2148,1,21,3,5,64,2
161,1,11,2,4,268,1
724,2,24,3,2,42,2
2927,2,10,16,5,253,2
2981,1,22,12,4,278,2
712,2,8,13,1,58,2
1705,1,8,2,5,158,1
1712,1,7,2,4,36,2
1372,2,5,15,2,290,1
2398,2,12,1,5,158,1
2285,2,13,2,5,233,1
807,1,28,2,2,182,1
894,2,20,14,5,257,2
668,1,26,14,1,219,2
2001,3,1,15,1,118,2
1495,3,30,13,2,119,1
910,1,25,16,3,201,2
310,3,6,2,4,90,2
1342,2,8,13,1,202,2
599,3,6,6,2,195,2
2150,3,2,11,3,189,2
2556,1,27,12,1,102,2
417,3,26,6,1,102,1
705,3,1,4,4,188,1
1020,2,19,3,1,219,1
165,1,14,2,4,197,2
1578,2,2,16,2,40,1
187,2,30,3,2,232,1
2795,1,13,14,1,250,2
1250,1,18,1,3,77,1
2126,2,8,8,4,153,2
1119,3,8,6,3,41,1
794,2,2,11,5,274,1
178,1,10,11,5,52,1
264,2,29,13,5,293,1
2857,3,20,12,2,238,2
363,1,15,8,4,93,1
1951,2,11,10,2,289,2
1123,3,26,14,2,191,1
1387,1,16,12,1,279,1
2691,2,30,11,1,182,2
2564,3,6,1,5,288,1
2834,2,6,10,1,219,2
2372,3,26,15,1,103,2
2649,3,24,12,2,256,2
466,2,29,3,2,222,2
365,3,25,9,4,258,2
2129,1,4,1,2,228,1
1721,1,23,16,2,105,2
2542,2,10,9,1,214,2
608,1,14,10,5,45,2
391,1,12,9,3,68,1
1928,2,20,2,1,204,2
721,1,6,2,3,177,1
827,2,30,9,1,226,2
257,2,13,4,4,147,1
320,2,13,14,1,245,1
2212,3,14,1,1,86,2
97,1,16,9,3,136,2
1620,2,1,5,3,209,2
23,1,26,7,2,67,1
2593,3,8,5,4,48,2
2469,2,16,3,3,177,1
1192,3,21,3,1,189,2
2801,2,19,12,1,204,2
1332,2,18,14,1,253,1
1505,1,8,13,2,115,2
2628,2,5,15,1,166,2
910,1,8,3,3,183,2
1024,2,18,10,3,248,1
2837,3,9,8,4,269,2
1959,2,13,12,2,259,1
2767,2,25,1,1,62,1
1192,1,20,9,2,93,1
1874,3,5,15,3,121,2
1687,3,14,7,4,222,2
2371,3,14,5,4,265,1
537,3,19,5,4,94,2
1858,2,28,8,4,228,1
2112,1,25,13,3,64,1
1878,2,19,9,3,162,2
1353,1,8,9,2,230,1
2878,2,19,14,1,133,2
596,2,29,16,5,197,1
1801,2,16,4,4,45,2
1054,1,23,5,4,284,1
1294,3,28,5,5,187,2
2183,1,29,7,4,142,1
2611,2,17,7,5,170,2
1709,3,11,10,4,271,2
1594,3,17,6,3,239,2
2502,1,21,16,1,122,2
1350,2,24,16,4,63,1
1044,1,26,15,3,115,2
2845,2,20,5,4,66,1
949,2,2,5,4,208,1
1845,3,14,14,1,294,1
501,2,19,1,4,64,1
2031,3,15,1,3,274,2
1398,1,21,6,2,212,1
477,3,21,16,3,149,2
961,2,2,4,2,230,2
96,1,9,15,1,33,2
2189,2,9,3,4,70,1
2573,3,15,16,2,296,1
2417,3,2,5,4,151,1
783,2,24,2,1,58,1
2908,2,13,4,4,163,1
451,2,25,12,2,187,1
1954,2,9,1,4,238,1
368,1,19,6,3,106,1
488,2,3,10,1,223,2
1088,1,24,11,3,186,2
1544,1,18,7,5,271,2
2554,2,3,7,2,86,2
524,3,27,2,2,289,2
2710,3,4,4,5,185,1
1571,2,13,5,1,183,2
7,1,29,12,2,262,1
2983,3,6,12,3,41,1
707,3,17,5,4,210,2
1439,2,5,16,2,116,1
65,3,5,3,4,94,1
2366,3,13,14,1,212,2
2277,3,16,6,3,57,1
1756,3,30,10,5,299,2
1650,3,21,2,3,295,2
929,1,18,14,5,34,1
2899,1,14,9,5,219,2
1615,2,20,13,2,40,1
2444,1,17,12,2,205,1
445,3,23,9,4,282,1
2690,3,15,12,1,257,2
2200,2,2,15,2,246,1
531,1,9,6,5,174,1
2631,1,4,9,2,86,2
1266,3,29,5,4,103,2
1987,1,2,3,1,250,1
1910,2,25,16,5,91,2
1943,2,8,12,2,287,1
2798,2,6,12,4,246,1
2465,1,19,9,3,129,2
2755,1,6,12,4,141,1
1539,1,19,9,5,258,2
692,3,17,6,2,197,2
2347,3,13,10,1,237,2
1220,1,13,6,5,153,2
740,1,1,11,3,240,1
154,2,7,11,5,175,2
1148,1,5,4,4,241,1
1024,3,6,12,4,144,1
293,1,6,2,2,42,2
1978,2,21,13,5,113,2
974,1,28,2,2,90,1
445,1,4,2,4,190,2
856,3,30,15,2,114,2
1113,1,16,10,3,194,2
1552,2,14,15,3,139,1
1683,1,20,7,2,52,2
2780,1,1,12,3,51,1
2169,3,27,8,5,239,2
616,2,15,12,4,111,2
2374,2,7,4,1,269,2
1663,2,15,3,2,31,1
2731,2,26,1,3,124,2
2282,2,13,8,4,47,1
2660,1,21,10,4,116,1
1288,3,16,5,1,205,1
1118,2,11,13,4,167,1
2593,2,21,2,5,255,1
314,3,22,9,5,129,2
593,3,17,8,4,113,1
2129,1,24,6,4,198,1
503,1,22,14,3,46,1
1464,3,15,14,3,58,1
54,3,22,6,2,165,1
1738,3,10,2,2,249,1
974,3,23,5,2,203,2
2136,1,22,5,2,204,2
2524,1,19,4,2,72,2
1590,1,30,7,1,87,2
914,2,23,6,2,264,1
152,3,18,5,3,134,1
2364,3,3,16,5,155,2
2119,3,27,16,4,154,2
2535,3,26,2,3,124,1
1845,3,28,1,4,177,2
948,1,28,12,4,134,2
252,3,14,5,4,259,2
2086,3,11,10,3,129,1
2929,3,6,1,1,272,1
150,1,28,2,5,285,1
1983,3,8,15,1,44,2
2677,2,25,11,3,248,2
186,2,15,6,1,188,1
880,3,22,12,3,183,1
2124,2,6,14,5,86,1
2784,1,22,6,2,149,1
1055,2,11,9,1,98,2
1832,2,22,12,2,43,1
621,2,5,10,3,226,1
2607,2,26,10,4,268,1
1388,3,2,14,1,99,2
1125,2,6,7,2,42,1
225,2,3,9,1,210,2
1658,2,23,14,4,272,1
2247,2,29,8,2,260,1
2050,2,27,4,4,144,2
577,3,6,3,4,53,2
401,3,2,8,2,141,2
669,1,1,7,2,154,2
2567,1,28,16,1,286,1
2482,1,10,6,2,270,1
1717,2,20,1,5,215,2
2208,3,2,3,3,94,1
1075,3,24,8,5,85,1
2183,1,7,8,1,138,1
1665,3,3,16,3,178,2
2255,2,12,9,4,32,1
1045,3,24,13,4,281,1
1081,2,28,5,4,36,2
817,2,17,11,2,113,1
498,3,6,15,4,248,2
1444,2,27,4,1,88,1
1239,2,23,7,3,255,1
595,1,22,14,3,247,1
2786,3,27,8,4,283,1
2706,2,25,1,1,262,2
383,1,3,8,5,155,2
32,3,8,14,3,296,2
2418,2,3,3,1,64,2
1667,1,22,8,2,83,2
2418,3,13,6,5,115,1
388,2,11,12,2,197,2
127,2,21,4,5,88,1
451,3,26,2,4,118,2
5,2,30,9,2,123,1
2687,3,14,8,4,272,2
2548,3,14,11,3,201,2
1221,1,8,6,5,142,2
470,2,7,4,5,164,1
757,2,6,2,2,222,1
2317,1,22,5,2,143,1
72,2,14,4,4,45,2
991,3,7,5,5,178,2
919,1,8,11,2,178,2
1113,1,18,4,5,129,2
2501,2,2,11,5,125,1
374,3,1,5,3,173,2
1886,3,24,6,1,139,1
2919,2,18,15,5,219,2
485,3,30,13,4,289,1
581,1,19,15,1,193,1
1365,1,12,16,1,212,2
805,3,27,13,5,75,2
196,2,23,3,4,159,2
2738,1,16,12,3,144,1
2487,1,13,16,5,106,2
648,1,29,14,1,275,2
180,1,1,12,4,201,1
2135,3,25,9,1,89,2
732,3,7,8,2,112,1
1931,2,24,3,5,122,2
698,3,9,10,3,48,2
2716,2,1,13,4,112,1
834,2,13,11,1,293,2
1051,3,13,13,4,152,1
1846,1,18,15,2,105,1
314,2,28,9,1,216,1
1075,1,20,8,5,116,1
2683,2,15,14,2,266,2
74,3,26,16,4,147,1
805,2,27,8,1,202,1
175,2,4,15,2,201,2
1683,3,10,10,1,43,2
2658,1,3,15,3,191,1
2026,1,18,9,2,42,1
2250,3,29,16,4,81,2
2504,2,28,2,2,270,1
327,2,11,8,2,183,1
1064,3,18,11,1,55,1
1343,2,12,1,3,273,2
2904,2,19,8,5,268,1
2160,1,26,3,4,196,2
1604,1,2,14,3,221,1
2991,2,11,11,1,152,1
2533,2,2,11,5,206,1
554,3,2,9,4,119,2
1797,3,15,6,3,250,2
880,2,6,2,1,142,2
2850,1,25,13,3,209,2
2015,3,16,12,5,144,1
1503,1,11,13,2,235,1
2034,3,10,10,4,157,2
538,3,17,13,2,75,1
1330,1,24,5,4,234,2
2756,3,19,9,2,181,2
978,3,10,14,4,184,1
1225,2,5,13,1,117,1
2769,3,28,12,2,61,1
2334,2,17,12,1,157,2
2736,3,4,4,5,234,2
151,1,30,10,3,289,1
2217,2,14,8,3,147,2
44,3,24,3,3,228,2
773,3,4,11,1,168,1
2389,1,17,5,3,202,2
2145,3,5,11,1,36,1
2820,1,8,10,1,236,2
29,1,4,8,1,112,2
1389,3,28,8,3,175,2
1810,3,6,14,4,63,1
2215,2,15,5,4,167,1
2085,3,3,2,4,191,2
2105,2,25,9,2,51,1
236,1,5,12,3,56,1
490,1,21,4,4,191,1
2061,2,6,5,4,158,2
2999,3,13,12,5,71,2
1447,2,10,8,1,42,2
1262,1,18,4,3,294,2
2496,2,25,2,1,169,1
2392,2,7,9,4,160,1
1125,3,30,9,5,147,2
1974,2,24,10,3,194,1
967,2,3,7,3,93,1
1369,2,18,16,4,269,2
2200,1,28,8,3,186,1
1742,2,21,8,3,259,1
42,1,16,8,5,231,1
215,1,5,2,2,275,2
385,2,19,5,3,298,2
830,3,5,16,1,89,2
2947,2,28,16,2,298,1
1676,1,15,12,1,86,2
2844,3,10,6,4,64,1
565,1,6,16,5,97,2
577,2,14,15,3,228,1
2255,1,5,14,5,158,2
955,1,18,7,4,100,1
242,3,21,6,1,108,2
936,3,29,9,4,220,1
2217,1,26,10,3,184,1
1603,1,14,13,4,268,2
2922,2,18,2,5,140,1
1539,3,16,7,3,109,1
1488,1,11,3,4,84,2
236,3,24,5,4,65,2
2011,1,19,8,3,279,1
419,2,14,13,2,98,1
736,2,6,1,2,234,1
2853,1,18,15,4,108,2
2686,3,23,5,2,182,2
1691,3,30,1,2,57,1
2556,3,13,8,5,125,2
1092,2,9,7,2,167,2
315,1,17,12,4,149,1
1707,3,14,1,4,133,2
1306,1,30,15,4,214,1
738,1,13,12,5,46,2
516,2,27,15,1,63,1
2637,2,10,12,4,60,1
507,3,14,5,5,70,2
1302,1,16,12,5,197,2
2605,1,30,12,2,222,1
670,2,4,11,2,90,2
2262,3,6,16,3,250,1
607,3,15,16,5,192,2
583,2,6,4,3,191,1
838,1,2,5,3,269,2
1155,1,19,12,5,130,2
1818,1,22,5,5,241,2
592,2,22,8,1,207,1
574,3,12,13,4,177,1
1078,1,22,3,5,65,2
1865,3,8,16,2,45,2
152,2,30,12,5,122,1
2400,1,25,5,2,277,1
1177,1,29,5,5,85,1
603,1,3,14,4,259,2
2025,2,15,15,4,149,1
1470,2,2,13,2,136,2
2455,3,27,12,2,198,1
1851,1,21,7,5,122,2
1311,3,25,3,3,166,1
2527,1,13,11,3,44,2
2411,3,15,11,5,215,1
331,1,6,7,2,123,1
500,3,15,12,1,108,1
1608,1,20,12,5,147,2
1739,2,3,12,3,118,2
1220,1,24,1,4,156,1
2042,2,22,5,1,48,2
1544,3,27,6,4,259,1
1994,3,28,15,2,139,2
2223,1,21,11,1,96,2
1890,3,22,8,5,226,2
1735,3,14,12,2,111,1
1589,1,11,13,3,177,2
959,3,4,7,1,245,2
1682,1,19,3,5,277,2
725,1,28,16,1,141,1
2855,2,6,15,1,155,1
2680,1,26,9,4,34,1
2508,2,2,13,5,277,1
2610,3,18,9,2,78,1
86,2,27,6,1,206,1
1133,3,16,16,2,226,2
2129,3,18,2,5,184,1
1741,3,6,4,3,48,1
1980,2,11,12,2,279,2
2665,3,6,10,2,284,1
2026,2,25,10,1,124,1
161,3,13,8,4,268,1
1679,3,5,11,3,107,2
901,1,7,1,5,246,2
2377,2,17,9,4,285,2
1041,2,18,5,4,278,2
1892,3,8,11,1,142,1
843,1,28,13,4,229,1
1080,2,17,7,3,121,1
1718,3,29,16,5,176,1
987,2,10,14,2,59,2
760,3,12,13,2,162,2
1154,2,23,16,2,173,2
2371,1,28,3,3,123,1
172,1,22,2,5,61,2
1388,2,28,5,4,220,1
1730,1,19,3,5,232,1
700,1,1,12,1,91,2
1563,2,21,13,4,195,1
2157,3,20,9,2,181,2
85,3,21,10,5,267,1
2586,1,1,12,3,264,2
251,3,12,14,5,141,2
599,1,16,14,1,275,2
1540,3,20,8,1,101,1
1044,1,5,4,2,117,2
285,3,2,3,4,130,2
2903,1,20,8,1,294,2
1911,1,22,12,5,126,1
1038,2,8,7,4,197,2
1151,1,21,9,1,106,1
1569,2,21,6,3,89,2
2037,3,30,1,2,131,2
425,2,14,7,5,113,2
988,3,23,3,4,272,2
172,3,29,1,4,225,1
2144,1,12,7,1,246,2
1088,1,11,6,2,36,1
2353,1,6,2,5,126,1
2034,3,7,13,2,289,2
43,1,30,10,4,191,1
1271,1,29,14,3,52,2
1505,2,25,9,5,122,1
2315,3,29,12,2,278,1
249,1,20,13,5,42,1
716,2,22,10,3,250,1
382,1,9,8,2,91,1
1606,2,9,8,4,124,1
801,1,26,5,4,135,1
2770,1,1,11,1,196,1
60,1,28,8,3,276,2
1665,2,8,2,4,262,2
2289,2,11,4,4,58,2
991,3,10,13,3,35,1
2754,1,24,4,4,276,2
927,2,30,2,3,191,2
1195,2,6,16,3,244,1
2795,2,14,6,3,108,2
658,2,21,2,5,149,2
1152,2,26,2,5,38,1
53,2,4,5,3,100,2
806,1,24,15,2,41,2
1831,2,27,2,4,253,1
2204,1,30,9,1,50,1
413,2,27,10,4,220,2
869,1,3,1,1,234,2
1521,3,7,11,2,205,2
327,3,30,6,2,128,1
190,1,22,6,1,277,1
2315,3,10,8,2,49,1
117,3,3,10,1,67,1
1123,3,27,13,3,94,1
1150,3,8,9,2,200,1
531,2,20,14,5,251,2
177,3,7,1,3,152,1
412,3,23,3,2,44,2
1062,3,18,13,4,57,1
2882,1,28,16,3,55,2
1357,2,23,4,2,162,1
2669,3,21,14,4,288,1
40,2,13,2,3,175,2
1592,1,3,3,4,123,1
2523,1,2,3,2,86,2
1363,3,28,15,3,130,1
469,3,28,15,1,68,2
1586,2,27,14,3,40,2
1152,2,2,10,1,88,1
1163,2,22,7,4,181,2
1602,2,7,1,1,126,1
487,1,9,10,2,70,1
2401,1,9,13,1,236,1
1003,3,10,7,1,142,2
788,1,14,7,3,134,2
2942,3,26,7,4,177,1
1447,3,1,16,1,228,2
1341,2,19,10,4,161,1
2004,3,18,1,5,193,2
2908,3,6,10,4,115,2
1555,2,13,8,2,259,2
142,1,15,2,4,78,2
2303,3,25,13,5,244,1
2273,1,12,12,5,116,2
2957,3,10,5,3,237,2
44,1,3,10,4,123,2
1919,1,28,5,3,52,1
2908,2,26,14,3,166,2
505,1,23,5,3,121,1
1258,1,24,5,3,269,2
1882,3,6,5,3,216,1
396,2,15,9,2,114,1
1443,2,14,15,2,75,2
552,2,10,2,1,181,1
2888,1,1,1,1,151,1
1959,2,19,2,5,203,1
1685,1,23,5,1,42,2
2053,2,11,3,4,274,1
1129,3,5,8,1,272,1
1001,2,16,1,5,211,2
2494,3,25,8,3,248,2
178,2,25,16,3,106,1
2371,2,26,8,3,272,1
2253,2,20,11,4,264,1
2441,1,8,3,2,59,2
1501,2,22,4,1,251,1
1033,1,14,10,4,270,2
2483,2,17,6,4,178,1
1165,1,23,13,5,136,1
878,2,25,3,1,144,1
292,1,9,8,1,289,1
389,1,2,3,5,214,2
1827,3,26,10,3,238,1
1072,3,13,3,3,49,1
2241,2,15,8,3,98,2
1485,1,27,12,3,211,1
21,3,20,16,4,100,2
2682,3,17,10,4,78,2
623,3,9,11,5,125,1
1612,2,21,9,3,99,1
1202,3,27,16,1,260,1
733,3,6,12,5,129,2
2003,3,26,14,1,297,1
1240,2,2,12,2,266,1
334,3,14,5,1,183,1
22,2,20,9,2,135,2
320,1,28,2,5,173,2
1978,3,21,6,2,253,2
1140,3,8,13,5,267,1
2381,3,14,13,4,126,2
839,1,8,13,4,117,1
1444,1,19,6,2,192,1
356,3,28,12,4,166,2
2400,2,24,6,3,254,1
1128,2,9,4,1,86,1
1977,2,19,11,3,213,2
2194,2,14,11,2,213,2
2903,2,3,1,5,39,1
2440,2,13,2,3,298,1
1885,2,5,3,2,49,1
974,1,3,4,5,226,1
2214,1,22,4,1,202,1
2901,1,5,6,1,273,2
2848,1,18,1,4,244,1
845,1,14,15,4,88,2
628,3,25,1,2,140,1
486,3,26,6,2,218,2
475,1,26,4,1,195,1
323,2,7,3,5,290,1
59,1,11,9,3,236,2
610,1,9,14,3,237,2
1563,3,20,6,1,149,1
891,2,21,7,4,102,1
1493,2,27,6,3,197,1
1263,2,25,15,5,273,2
2067,2,11,11,5,188,2
2356,2,25,14,3,119,2
1996,3,4,14,3,207,2
2215,2,16,1,1,204,1
577,3,12,3,3,75,2
97,1,23,13,4,169,2
33,1,16,15,2,143,2
2558,3,4,7,2,97,2
483,3,20,12,5,161,2
2143,2,21,16,1,60,2
1025,2,2,14,1,298,2
979,3,4,14,2,122,1
461,1,22,5,5,207,2
1443,1,2,12,1,62,1
1992,3,29,2,2,63,2
1059,1,19,2,2,90,2
2631,2,25,12,1,98,2
403,3,21,4,3,235,2
703,3,3,2,5,146,2
333,1,23,15,2,253,2
680,1,6,11,3,39,2
1803,1,1,15,5,228,2
2740,1,27,14,2,205,1
169,2,30,7,4,76,2
979,1,24,15,3,235,2
2502,2,18,1,4,99,2
2284,1,7,1,4,65,1
2834,3,3,14,1,214,1
1703,1,9,11,5,256,1
443,1,29,8,5,198,1
2214,1,25,11,2,161,1
1471,3,12,2,1,183,1
672,3,2,4,1,229,1
932,1,12,14,3,126,2
2469,1,18,12,3,61,1
1706,1,7,13,1,266,1
1285,3,17,14,2,271,2
1524,3,6,15,5,249,1
2985,2,24,16,1,213,2
1519,3,12,9,3,77,2
1415,3,14,15,5,81,2
1169,3,2,3,3,216,1
1059,2,25,10,2,240,2
2427,2,25,2,1,140,2
329,1,9,14,4,102,1
224,3,1,1,4,177,2
1802,3,25,11,5,124,1
1265,2,28,3,2,52,2
